
2013/01/27	Sun	01:17 PM	7.8		238		H
2013/01/27	Sun	07:58 PM	-0.3		-9		L
2013/01/28	Mon	02:30 AM	6.9		210		H
2013/01/28	Mon	08:02 AM	2.2		67		L
2013/01/28	Mon	01:55 PM	7.7		235		H
2013/01/28	Mon	08:30 PM	-0.2		-6		L
2013/01/29	Tue	03:01 AM	7.1		216		H
2013/01/29	Tue	08:41 AM	2.0		61		L
2013/01/29	Tue	02:35 PM	7.4		226		H
2013/01/29	Tue	09:02 PM	0.1		3		L
2013/01/30	Wed	03:33 AM	7.3		223		H
2013/01/30	Wed	09:23 AM	1.8		55		L
2013/01/30	Wed	03:17 PM	7.1		216		H
2013/01/30	Wed	09:35 PM	0.4		12		L
2013/01/31	Thu	04:06 AM	7.4		226		H
2013/01/31	Thu	10:10 AM	1.6		49		L
2013/01/31	Thu	04:04 PM	6.6		201		H
2013/01/31	Thu	10:10 PM	0.9		27		L
2013/02/01	Fri	04:43 AM	7.6		232		H
2013/02/01	Fri	11:02 AM	1.4		43		L
2013/02/01	Fri	04:58 PM	6.1		186		H
2013/02/01	Fri	10:50 PM	1.5		46		L
2013/02/02	Sat	05:25 AM	7.6		232		H
2013/02/02	Sat	12:02 PM	1.3		40		L
2013/02/02	Sat	06:05 PM	5.6		171		H
2013/02/02	Sat	11:37 PM	2.1		64		L
2013/02/03	Sun	06:15 AM	7.7		235		H
2013/02/03	Sun	01:11 PM	1.1		34		L
2013/02/03	Sun	07:25 PM	5.3		162		H
2013/02/04	Mon	12:36 AM	2.6		79		L
2013/02/04	Mon	07:13 AM	7.7		235		H
2013/02/04	Mon	02:25 PM	0.7		21		L
2013/02/04	Mon	08:54 PM	5.2		158		H
2013/02/05	Tue	01:50 AM	3.0		91		L
2013/02/05	Tue	08:20 AM	7.8		238		H
2013/02/05	Tue	03:35 PM	0.3		9		L
2013/02/05	Tue	10:13 PM	5.6		171		H
2013/02/06	Wed	03:11 AM	3.0		91		L
2013/02/06	Wed	09:28 AM	8.0		244		H
2013/02/06	Wed	04:37 PM	-0.2		-6		L
2013/02/06	Wed	11:17 PM	6.0		183		H
2013/02/07	Thu	04:23 AM	2.8		85		L
2013/02/07	Thu	10:31 AM	8.3		253		H
2013/02/07	Thu	05:31 PM	-0.6		-18		L
2013/02/08	Fri	12:08 AM	6.6		201		H
2013/02/08	Fri	05:26 AM	2.4		73		L
2013/02/08	Fri	11:30 AM	8.5		259		H
2013/02/08	Fri	06:19 PM	-0.9		-27		L
2013/02/09	Sat	12:53 AM	7.0		213		H
2013/02/09	Sat	06:21 AM	1.9		58		L
2013/02/09	Sat	12:23 PM	8.5		259		H
2013/02/09	Sat	07:04 PM	-0.9		-27		L
2013/02/10	Sun	01:34 AM	7.4		226		H
2013/02/10	Sun	07:12 AM	1.5		46		L
2013/02/10	Sun	01:14 PM	8.4		256		H
2013/02/10	Sun	07:45 PM	-0.8		-24		L
2013/02/11	Mon	02:13 AM	7.7		235		H
2013/02/11	Mon	08:00 AM	1.2		37		L
2013/02/11	Mon	02:01 PM	8.1		247		H
2013/02/11	Mon	08:25 PM	-0.4		-12		L
2013/02/12	Tue	02:51 AM	7.8		238		H
2013/02/12	Tue	08:47 AM	1.0		30		L
2013/02/12	Tue	02:48 PM	7.7		235		H
2013/02/12	Tue	09:03 PM	0.0		0		L
2013/02/13	Wed	03:28 AM	7.8		238		H
2013/02/13	Wed	09:33 AM	0.9		27		L
2013/02/13	Wed	03:34 PM	7.1		216		H
2013/02/13	Wed	09:40 PM	0.7		21		L
2013/02/14	Thu	04:04 AM	7.7		235		H
2013/02/14	Thu	10:20 AM	1.0		30		L
2013/02/14	Thu	04:22 PM	6.5		198		H
2013/02/14	Thu	10:18 PM	1.3		40		L
2013/02/15	Fri	04:42 AM	7.5		229		H
2013/02/15	Fri	11:10 AM	1.2		37		L
2013/02/15	Fri	05:14 PM	5.9		180		H
2013/02/15	Fri	10:57 PM	2.0		61		L
2013/02/16	Sat	05:23 AM	7.3		223		H
2013/02/16	Sat	12:05 PM	1.3		40		L
2013/02/16	Sat	06:14 PM	5.4		165		H
2013/02/16	Sat	11:40 PM	2.6		79		L
2013/02/17	Sun	06:09 AM	7.0		213		H
2013/02/17	Sun	01:07 PM	1.5		46		L
2013/02/17	Sun	07:26 PM	5.0		152		H
2013/02/18	Mon	12:33 AM	3.0		91		L
2013/02/18	Mon	07:02 AM	6.8		207		H
2013/02/18	Mon	02:15 PM	1.5		46		L
2013/02/18	Mon	08:48 PM	4.9		149		H
2013/02/19	Tue	01:43 AM	3.3		101		L
2013/02/19	Tue	08:03 AM	6.7		204		H
2013/02/19	Tue	03:22 PM	1.3		40		L
2013/02/19	Tue	10:05 PM	5.1		155		H
2013/02/20	Wed	02:58 AM	3.4		104		L
2013/02/20	Wed	09:06 AM	6.7		204		H
2013/02/20	Wed	04:19 PM	1.0		30		L
2013/02/20	Wed	11:01 PM	5.4		165		H
2013/02/21	Thu	04:04 AM	3.2		98		L
2013/02/21	Thu	10:04 AM	6.9		210		H
2013/02/21	Thu	05:06 PM	0.7		21		L
2013/02/21	Thu	11:43 PM	5.7		174		H
2013/02/22	Fri	04:58 AM	2.9		88		L
2013/02/22	Fri	10:55 AM	7.1		216		H
2013/02/22	Fri	05:46 PM	0.4		12		L
2013/02/23	Sat	12:17 AM	6.1		186		H
2013/02/23	Sat	05:43 AM	2.5		76		L
2013/02/23	Sat	11:40 AM	7.3		223		H
2013/02/23	Sat	06:22 PM	0.2		6		L
2013/02/24	Sun	12:49 AM	6.5		198		H
2013/02/24	Sun	06:24 AM	2.1		64		L
2013/02/24	Sun	12:22 PM	7.5		229		H
2013/02/24	Sun	06:56 PM	0.1		3		L
2013/02/25	Mon	01:20 AM	6.9		210		H
2013/02/25	Mon	07:03 AM	1.6		49		L
2013/02/25	Mon	01:03 PM	7.6		232		H
2013/02/25	Mon	07:28 PM	0.1		3		L
2013/02/26	Tue	01:50 AM	7.2		219		H
2013/02/26	Tue	07:42 AM	1.2		37		L
2013/02/26	Tue	01:44 PM	7.5		229		H
2013/02/26	Tue	08:01 PM	0.2		6		L
2013/02/27	Wed	02:21 AM	7.5		229		H
2013/02/27	Wed	08:22 AM	0.9		27		L
2013/02/27	Wed	02:26 PM	7.4		226		H
2013/02/27	Wed	08:34 PM	0.5		15		L
2013/02/28	Thu	02:53 AM	7.7		235		H
2013/02/28	Thu	09:04 AM	0.6		18		L
2013/02/28	Thu	03:11 PM	7.0		213		H
2013/02/28	Thu	09:09 PM	0.9		27		L
2013/03/01	Fri	03:28 AM	7.8		238		H
2013/03/01	Fri	09:50 AM	0.5		15		L
2013/03/01	Fri	04:00 PM	6.6		201		H
2013/03/01	Fri	09:46 PM	1.3		40		L
2013/03/02	Sat	04:06 AM	7.9		241		H
2013/03/02	Sat	10:41 AM	0.4		12		L
2013/03/02	Sat	04:55 PM	6.1		186		H
2013/03/02	Sat	10:29 PM	1.9		58		L
2013/03/03	Sun	04:50 AM	7.8		238		H
2013/03/03	Sun	11:39 AM	0.5		15		L
2013/03/03	Sun	06:01 PM	5.7		174		H
2013/03/03	Sun	11:20 PM	2.4		73		L
2013/03/04	Mon	05:44 AM	7.6		232		H
2013/03/04	Mon	12:46 PM	0.5		15		L
2013/03/04	Mon	07:19 PM	5.4		165		H
2013/03/05	Tue	12:25 AM	2.8		85		L
2013/03/05	Tue	06:49 AM	7.4		226		H
2013/03/05	Tue	01:59 PM	0.5		15		L
2013/03/05	Tue	08:42 PM	5.5		168		H
2013/03/06	Wed	01:47 AM	3.0		91		L
2013/03/06	Wed	08:03 AM	7.3		223		H
2013/03/06	Wed	03:12 PM	0.3		9		L
2013/03/06	Wed	09:56 PM	5.8		177		H
2013/03/07	Thu	03:11 AM	2.8		85		L
2013/03/07	Thu	09:18 AM	7.4		226		H
2013/03/07	Thu	04:15 PM	0.1		3		L
2013/03/07	Thu	10:55 PM	6.2		189		H
2013/03/08	Fri	04:23 AM	2.4		73		L
2013/03/08	Fri	10:25 AM	7.5		229		H
2013/03/08	Fri	05:10 PM	-0.1		-3		L
2013/03/08	Fri	11:43 PM	6.7		204		H
2013/03/09	Sat	05:22 AM	1.8		55		L
2013/03/09	Sat	11:25 AM	7.7		235		H
2013/03/09	Sat	05:58 PM	-0.2		-6		L
2013/03/10	Sun	12:24 AM	7.2		219		H
2013/03/10	Sun	07:14 AM	1.2		37		L
2013/03/10	Sun	01:18 PM	7.7		235		H
2013/03/10	Sun	07:40 PM	-0.2		-6		L
2013/03/11	Mon	02:03 AM	7.5		229		H
2013/03/11	Mon	08:00 AM	0.7		21		L
2013/03/11	Mon	02:07 PM	7.7		235		H
2013/03/11	Mon	08:20 PM	0.1		3		L
2013/03/12	Tue	02:38 AM	7.7		235		H
2013/03/12	Tue	08:44 AM	0.4		12		L
2013/03/12	Tue	02:52 PM	7.5		229		H
2013/03/12	Tue	08:57 PM	0.4		12		L
2013/03/13	Wed	03:13 AM	7.8		238		H
2013/03/13	Wed	09:26 AM	0.2		6		L
2013/03/13	Wed	03:36 PM	7.2		219		H
2013/03/13	Wed	09:33 PM	0.8		24		L
2013/03/14	Thu	03:46 AM	7.8		238		H
2013/03/14	Thu	10:07 AM	0.2		6		L
2013/03/14	Thu	04:20 PM	6.8		207		H
2013/03/14	Thu	10:09 PM	1.3		40		L
2013/03/15	Fri	04:20 AM	7.6		232		H
2013/03/15	Fri	10:48 AM	0.4		12		L
2013/03/15	Fri	05:04 PM	6.3		192		H
2013/03/15	Fri	10:44 PM	1.8		55		L
2013/03/16	Sat	04:55 AM	7.3		223		H
2013/03/16	Sat	11:32 AM	0.6		18		L
2013/03/16	Sat	05:51 PM	5.9		180		H
2013/03/16	Sat	11:21 PM	2.3		70		L
2013/03/17	Sun	05:32 AM	7.0		213		H
2013/03/17	Sun	12:19 PM	0.9		27		L
